Fecha, Departamento, Cuenca, Hidroelectrica, Caudal, Anomalia_Hidrica
20150413, Piura , Piura, Sanchez, 97.0, -67
20150413, Piura , Piura, Pte. Nacara, 51.0, -50
20150413, La Libertad , Jequetepeque, Yonan, 92.6, 35
20150413, Lambayeque , Chan. Lamb., Racarumi, 133.3, 86
20150413, Lima , Cha. Huaral, S. Domingo, 31.3, 10
20150413, Lima , Chillon, Obrajillo, 10.9, 34
20150413, Lima , Rimac, Chosica, 44.2, -17
20150413, Lima , Mala, La Capilla, 42.3, 38
20150413, Lima , Canete, Socsi, -, -
20150413, Ica , Ica, Los Molinos, -, -
20150413, Arequipa , Ocona, Pte. Ocona, 103.4, -48
20150413, Arequipa , Camana, Huatiapa, 117.3, 4
20150414, Tumbes , Tumbes, El Tigre, 513.1, 86
20150414, Piura , Chira-Piura, El Ciruelo, 153.9, -45
20150414, Piura , Calvas-Maca, Pte. Interna, 43.0, -59
20150414, Piura , Piura, Sanchez, 80.5, -59
20150414, Piura , Piura, Pte. Nacara, 47.0, -57
20150414, La Libertad , Jequetepeque, Yonan, 92.6, 35
20150414, Lambayeque , Chan. Lamb., Racarumi, 89.6, 26
20150414, Lima , Cha. Huaral, S. Domingo, 29.3, 7
20150414, Lima , Chillon, Obrajillo, 11.5, 47
20150414, Lima , Rimac, Chosica, 51.1, 0
20150414, Lima , Mala, La Capilla, 39.6, 40
20150414, Lima , Canete, Socsi, -, -
20150414, Ica , Ica, Los Molinos, -, -
20150414, Arequipa , Ocona, Pte. Ocona, 105.4, -40
20150414, Arequipa , Camana, Huatiapa, 114.9, -1
20150414, Tumbes , Tumbes, El Tigre, 513.1, 86
20150414, Piura , Chira-Piura, El Ciruelo, 153.9, -45
20150414, Piura , Calvas-Maca, Pte. Interna, 43.0, -59
20150414, Piura , Piura, Sanchez, 80.5, -59
20150414, Piura , Piura, Pte. Nacara, 47.0, -57
20150414, La Libertad , Jequetepeque, Yonan, 92.6, 35
20150414, Lambayeque , Chan. Lamb., Racarumi, 89.6, 26
20150414, Lima , Cha. Huaral, S. Domingo, 29.3, 7
20150414, Lima , Chillon, Obrajillo, 11.5, 47
20150414, Lima , Rimac, Chosica, 51.1, 0
20150414, Lima , Mala, La Capilla, 39.6, 40
20150414, Lima , Canete, Socsi, -, -
20150414, Ica , Ica, Los Molinos, -, -
20150414, Arequipa , Ocona, Pte. Ocona, 105.4, -40
20150414, Arequipa , Camana, Huatiapa, 114.9, -1
20150417, Tumbes , Tumbes, El Tigre, 998.0, 287
20150417, Piura , Chira-Piura, El Ciruelo, 267.9, 18
20150417, Piura , Calvas-Maca, Pte. Interna, 182.0, 137
20150417, Piura , Piura, Sanchez, 66.5, -56
20150417, Piura , Piura, Pte. Nacara, 46.0, -40
20150417, La Libertad , Jequetepeque, Yonan, -, -
20150417, Lambayeque , Chan. Lamb., Racarumi, 99.0, 49
20150417, Lima , Cha. Huaral, S. Domingo, 27.0, 8
20150417, Lima , Chillon, Obrajillo, 11.3, 57
20150417, Lima , Rimac, Chosica, 52.7, 16
20150417, Lima , Mala, La Capilla, 42.8, 75
20150417, Lima , Canete, Socsi, -, -
20150417, Ica , Ica, Los Molinos, -, -
20150417, Arequipa , Ocona, Pte. Ocona, 101.2, -28
20150417, Arequipa , Camana, Huatiapa, 94.4, -12
20150417, Tumbes , Tumbes, El Tigre, 998.0, 287
20150417, Piura , Chira-Piura, El Ciruelo, 267.9, 18
20150417, Piura , Calvas-Maca, Pte. Interna, 182.0, 137
20150417, Piura , Piura, Sanchez, 66.5, -56
20150417, Piura , Piura, Pte. Nacara, 46.0, -40
20150417, La Libertad , Jequetepeque, Yonan, -, -
20150417, Lambayeque , Chan. Lamb., Racarumi, 99.0, 49
20150417, Lima , Cha. Huaral, S. Domingo, 27.0, 8
20150417, Lima , Chillon, Obrajillo, 11.3, 57
20150417, Lima , Rimac, Chosica, 52.7, 16
20150417, Lima , Mala, La Capilla, 42.8, 75
20150417, Lima , Canete, Socsi, -, -
20150417, Ica , Ica, Los Molinos, -, -
20150417, Arequipa , Ocona, Pte. Ocona, 101.2, -28
20150417, Arequipa , Camana, Huatiapa, 94.4, -12
20150418, Tumbes , Tumbes, El Tigre, 795.8, 229
20150418, Piura , Chira-Piura, El Ciruelo, 223.2, -3
20150418, Piura , Calvas-Maca, Pte. Interna, 182.0, 137
20150418, Piura , Piura, Sanchez, 66.5, -56
20150418, Piura , Piura, Pte. Nacara, 46.0, -40
20150418, La Libertad , Jequetepeque, Yonan, -, -
20150418, Lambayeque , Chan. Lamb., Racarumi, 89.9, 35
20150418, Lima , Cha. Huaral, S. Domingo, 23.4, -4
20150418, Lima , Chillon, Obrajillo, 10.6, 55
20150418, Lima , Rimac, Chosica, 44.0, 0
20150418, Lima , Mala, La Capilla, 42.8, 75
20150418, Lima , Canete, Socsi, -, -
20150418, Ica , Ica, Los Molinos, -, -
20150418, Arequipa , Ocona, Pte. Ocona, 98.2, -30
20150418, Arequipa , Camana, Huatiapa, 89.1, -17
20150419, Tumbes , Tumbes, El Tigre, 512, 110
20150419, Piura , Chira-Piura, El Ciruelo, 223.2, -3
20150419, Piura , Calvas-Maca, Pte. Interna, 182.0, 137
20150419, Piura , Piura, Sanchez, 66.5, -56
20150419, Piura , Piura, Pte. Nacara, 46.0, -40
20150419, La Libertad , Jequetepeque, Yonan, -, -
20150419, Lambayeque , Chan. Lamb., Racarumi, 89.9, 35
20150419, Lima , Cha. Huaral, S. Domingo, 23.4, -4
20150419, Lima , Chillon, Obrajillo, 10.0, 53
20150419, Lima , Rimac, Chosica, 38.5, -11
20150419, Lima , Mala, La Capilla, 42.8, 75
20150419, Lima , Canete, Socsi, -, -
20150419, Ica , Ica, Los Molinos, -, -
20150419, Arequipa , Ocona, Pte. Ocona, 98.2, -30
20150419, Arequipa , Camana, Huatiapa, 89.1, -17
20150420, Tumbes , Tumbes, El Tigre, 439.6, 80
20150420, Piura , Chira-Piura, El Ciruelo, 178.6, -25
20150420, Piura , Calvas-Maca, Pte. Interna, 80.0, 15
20150420, Piura , Piura, Sanchez, 76.3, -41
20150420, Piura , Piura, Pte. Nacara, 50.0, -27
20150420, La Libertad , Jequetepeque, Yonan, -, -
20150420, Lambayeque , Chan. Lamb., Racarumi, 95.5, 44
20150420, Lima , Cha. Huaral, S. Domingo, 20.0, -15
20150420, Lima , Chillon, Obrajillo, 9.3, 50
20150420, Lima , Rimac, Chosica, 44.6, 2
20150420, Lima , Mala, La Capilla, 17.5, -17
20150420, Lima , Canete, Socsi, -, -
20150420, Ica , Ica, Los Molinos, -, -
20150420, Arequipa , Ocona, Pte. Ocona, 91.7, -32
20150420, Arequipa , Camana, Huatiapa, 92.3, -20
20150421, Tumbes , Tumbes, El Tigre, 495.88, 107
20150421, Piura , Chira-Piura, El Ciruelo, 156.28, -28
20150421, Piura , Calvas-Maca, Pte. Interna, 80.0, 15
20150421, Piura , Piura, Sanchez, 76.3, -41
20150421, Piura , Piura, Pte. Nacara, 50.0, -27
20150421, La Libertad , Jequetepeque, Yonan, -, -
20150421, Lambayeque , Chan. Lamb., Racarumi, 95.5, 44
20150421, Lima , Cha. Huaral, S. Domingo, 17.5, -20
20150421, Lima , Chillon, Obrajillo, 8.3, 41
20150421, Lima , Rimac, Chosica, 40.9, -4
20150421, Lima , Mala, La Capilla, 17.5, -17
20150421, Lima , Canete, Socsi, -, -
20150421, Ica , Ica, Los Molinos, -, -
20150421, Arequipa , Ocona, Pte. Ocona, 91.7, -32
20150421, Arequipa , Camana, Huatiapa, 92.3, -20
20150422, Tumbes , Tumbes, El Tigre, 909.2, 308
20150422, Piura , Chira-Piura, El Ciruelo, 164.6, -19
20150422, Piura , Calvas-Maca, Pte. Interna, 55.0, -16
20150422, Piura , Piura, Sanchez, 72.0, -47
20150422, Piura , Piura, Pte. Nacara, 49.0, -26
20150422, La Libertad , Jequetepeque, Yonan, -, -
20150422, Lambayeque , Chan. Lamb., Racarumi, 87.6, 44
20150422, Lima , Cha. Huaral, S. Domingo, 24.0, 14
20150422, Lima , Chillon, Obrajillo, 9.7, 68
20150422, Lima , Rimac, Chosica, 41.6, 0
20150422, Lima , Mala, La Capilla, 11.3, -41
20150422, Lima , Canete, Socsi, -, -
20150422, Ica , Ica, Los Molinos, -, -
20150422, Arequipa , Ocona, Pte. Ocona, 87.4, -33
20150422, Arequipa , Camana, Huatiapa, 91.4, -15
20150423, Tumbes , Tumbes, El Tigre, 462.7, 98
20150423, Piura , Chira-Piura, El Ciruelo, 145.3, -29
20150423, Piura , Calvas-Maca, Pte. Interna, 50.0, -17
20150423, Piura , Piura, Sanchez, 66.4, -35
20150423, Piura , Piura, Pte. Nacara, 60.0, -8
20150423, La Libertad , Jequetepeque, Yonan, -, -
20150423, Lambayeque , Chan. Lamb., Racarumi, 73.8, 19
20150423, Lima , Cha. Huaral, S. Domingo, 17.6, -15
20150423, Lima , Chillon, Obrajillo, 8.6, 51
20150423, Lima , Rimac, Chosica, 37.5, -10
20150423, Lima , Mala, La Capilla, 8.8, -50
20150423, Lima , Canete, Socsi, -, -
20150423, Ica , Ica, Los Molinos, -, -
20150423, Arequipa , Ocona, Pte. Ocona, 86.7, -31
20150423, Arequipa , Camana, Huatiapa, 93.2, -9
20150424, Tumbes , Tumbes, El Tigre, 351.5, 62
20150424, Piura , Chira-Piura, El Ciruelo, 141.5, -30
20150424, Piura , Calvas-Maca, Pte. Interna, 52.0, -29
20150424, Piura , Piura, Sanchez, 61.8, -31
20150424, Piura , Piura, Pte. Nacara, 53.0, -19
20150424, La Libertad , Jequetepeque, Yonan, -, -
20150424, Lambayeque , Chan. Lamb., Racarumi, 66.7, 14
20150424, Lima , Cha. Huaral, S. Domingo, 16.6, -16
20150424, Lima , Chillon, Obrajillo, 8.0, 42
20150424, Lima , Rimac, Chosica, 38.3, -5
20150424, Lima , Mala, La Capilla, 8.3, -50
20150424, Lima , Canete, Socsi, -, -
20150424, Ica , Ica, Los Molinos, -, -
20150424, Arequipa , Ocona, Pte. Ocona, 85.5, -29
20150424, Arequipa , Camana, Huatiapa, 89.1, -12
20150425, Tumbes , Tumbes, El Tigre, 307.4, 39
20150425, Piura , Chira-Piura, El Ciruelo, 160.1, -20
20150425, Piura , Calvas-Maca, Pte. Interna, 52.0, -29
20150425, Piura , Piura, Sanchez, 61.8, -31
20150425, Piura , Piura, Pte. Nacara, 53.0, -19
20150425, La Libertad , Jequetepeque, Yonan, -, -
20150425, Lambayeque , Chan. Lamb., Racarumi, 56.9, -9
20150425, Lima , Cha. Huaral, S. Domingo, 16.6, -16
20150425, Lima , Chillon, Obrajillo, 8.0, 47
20150425, Lima , Rimac, Chosica, 36.7, -6
20150425, Lima , Mala, La Capilla, 8.3, -50
20150425, Lima , Canete, Socsi, -, -
20150425, Ica , Ica, Los Molinos, -, -
20150425, Arequipa , Ocona, Pte. Ocona, 84.1, -28
20150425, Arequipa , Camana, Huatiapa, 98.1, 0
20150426, Tumbes , Tumbes, El Tigre, -, -
20150426, Piura , Chira-Piura, El Ciruelo, 208.05, 10
20150426, Piura , Calvas-Maca, Pte. Interna, 52.0, -29
20150426, Piura , Piura, Sanchez, 61.8, -31
20150426, Piura , Piura, Pte. Nacara, 53.0, -19
20150426, La Libertad , Jequetepeque, Yonan, -, -
20150426, Lambayeque , Chan. Lamb., Racarumi, -, -
20150426, Lima , Cha. Huaral, S. Domingo, 16.6, -16
20150426, Lima , Chillon, Obrajillo, 7.7, 43
20150426, Lima , Rimac, Chosica, 36.7, -3
20150426, Lima , Mala, La Capilla, 8.3, -50
20150426, Lima , Canete, Socsi, -, -
20150426, Ica , Ica, Los Molinos, -, -
20150426, Arequipa , Ocona, Pte. Ocona, 84.1, -28
20150426, Arequipa , Camana, Huatiapa, 98.7, 0
20150427, Tumbes , Tumbes, El Tigre, 260.3, 24
20150427, Piura , Chira-Piura, El Ciruelo, 233.9, 25
20150427, Piura , Calvas-Maca, Pte. Interna, 87.0, 31
20150427, Piura , Piura, Sanchez, 52.8, -42
20150427, Piura , Piura, Pte. Nacara, 46.0, -24
20150427, La Libertad , Jequetepeque, Yonan, -, -
20150427, Lambayeque , Chan. Lamb., Racarumi, 56.9, -9
20150427, Lima , Cha. Huaral, S. Domingo, 14.2, -0.20
20150427, Lima , Chillon, Obrajillo, 6.6, 32
20150427, Lima , Rimac, Chosica, 30.7, -16
20150427, Lima , Mala, La Capilla, 8.4, -50
20150427, Lima , Canete, Socsi, -, -
20150427, Ica , Ica, Los Molinos, -, -
20150427, Arequipa , Ocona, Pte. Ocona, 84.1, -23
20150427, Arequipa , Camana, Huatiapa, 122.3, 44
20150428, Tumbes , Tumbes, El Tigre, 237.9, 13
20150428, Piura , Chira-Piura, El Ciruelo, 216.7, 11
20150428, Piura , Calvas-Maca, Pte. Interna, 70.0, -8
20150428, Piura , Piura, Sanchez, 48.0, -38
20150428, Piura , Piura, Pte. Nacara, 44.0, -25
20150428, La Libertad , Jequetepeque, Yonan, -, -
20150428, Lambayeque , Chan. Lamb., Racarumi, 45.1, -20
20150428, Lima , Cha. Huaral, S. Domingo, 14.2, -0.20
20150428, Lima , Chillon, Obrajillo, 6.3, 32
20150428, Lima , Rimac, Chosica, 31.4, -11
20150428, Lima , Mala, La Capilla, 0.5, -97
20150428, Lima , Canete, Socsi, -, -
20150428, Ica , Ica, Los Molinos, -, -
20150428, Arequipa , Ocona, Pte. Ocona, 85.9, -19
20150428, Arequipa , Camana, Huatiapa, 111.6, 33
20150429, Tumbes , Tumbes, El Tigre, 216.7, 4
20150429, Piura , Chira-Piura, El Ciruelo, 160.2, -14
20150429, Piura , Calvas-Maca, Pte. Interna, 70.0, -8
20150429, Piura , Piura, Sanchez, 48.0, -38
20150429, Piura , Piura, Pte. Nacara, 44.0, -25
20150429, La Libertad , Jequetepeque, Yonan, -, -
20150429, Lambayeque , Chan. Lamb., Racarumi, 40.2, -27
20150429, Lima , Cha. Huaral, S. Domingo, 13.1, -21
20150429, Lima , Chillon, Obrajillo, 7.0, 46
20150429, Lima , Rimac, Chosica, 33.0, -4
20150429, Lima , Mala, La Capilla, -, -
20150429, Lima , Canete, Socsi, -, -
20150429, Ica , Ica, Los Molinos, -, -
20150429, Arequipa , Ocona, Pte. Ocona, 87.4, -15
20150429, Arequipa , Camana, Huatiapa, 103.4, 26
20150430, Tumbes , Tumbes, El Tigre, 202.0, -6
20150430, Piura , Chira-Piura, El Ciruelo, 146.7, -25
20150430, Piura , Calvas-Maca, Pte. Interna, 44.0, -31
20150430, Piura , Piura, Sanchez, 27.0, -67
20150430, Piura , Piura, Pte. Nacara, 36.0, -52
20150430, La Libertad , Jequetepeque, Yonan, -, -
20150430, Lambayeque , Chan. Lamb., Racarumi, 42.2, -22
20150430, Lima , Cha. Huaral, S. Domingo, 12.4, -21
20150430, Lima , Chillon, Obrajillo, 6.6, 46
20150430, Lima , Rimac, Chosica, 29.6, -10
20150430, Lima , Mala, La Capilla, 8.1, -37
20150430, Lima , Canete, Socsi, -, -
20150430, Ica , Ica, Los Molinos, -, -
20150430, Arequipa , Ocona, Pte. Ocona, 86.3, -14
20150430, Arequipa , Camana, Huatiapa, 77.9, -11
20150501, Tumbes , Tumbes, El Tigre, -, -
20150501, Piura , Chira-Piura, El Ciruelo, 146.7, -25
20150501, Piura , Calvas-Maca, Pte. Interna, -, -
20150501, Piura , Piura, Sanchez, 27.0, -67
20150501, Piura , Piura, Pte. Nacara, 36.0, -52
20150501, La Libertad , Jequetepeque, Yonan, -, -
20150501, Lambayeque , Chan. Lamb., Racarumi, 42.2, -22
20150501, Lima , Cha. Huaral, S. Domingo, 12.4, -21
20150501, Lima , Chillon, Obrajillo, 6.7, 58
20150501, Lima , Rimac, Chosica, 33.8, 3
20150501, Lima , Mala, La Capilla, -, -
20150501, Lima , Canete, Socsi, -, -
20150501, Ica , Ica, Los Molinos, -, -
20150501, Arequipa , Ocona, Pte. Ocona, 86.3, -14
20150501, Arequipa , Camana, Huatiapa, 77.9, -11
20150502, Tumbes , Tumbes, El Tigre, 229.0, 23
20150502, Piura , Chira-Piura, El Ciruelo, 139.76, -21
20150502, Piura , Calvas-Maca, Pte. Interna, -, -
20150502, Piura , Piura, Sanchez, 27.0, -67
20150502, Piura , Piura, Pte. Nacara, 36.0, -52
20150502, La Libertad , Jequetepeque, Yonan, -, -
20150502, Lambayeque , Chan. Lamb., Racarumi, 43.12, -21
20150502, Lima , Cha. Huaral, S. Domingo, 7.73, -47
20150502, Lima , Chillon, Obrajillo, 7.38, 74
20150502, Lima , Rimac, Chosica, 33.81, 2
20150502, Lima , Mala, La Capilla, -, -
20150502, Lima , Canete, Socsi, -, -
20150502, Ica , Ica, Los Molinos, -, -
20150502, Arequipa , Ocona, Pte. Ocona, 84.09, -14
20150502, Arequipa , Camana, Huatiapa, 91.65, 24
20150503, Tumbes , Tumbes, El Tigre, 229.0, 23
20150503, Piura , Chira-Piura, El Ciruelo, 139.76, -21
20150503, Piura , Calvas-Maca, Pte. Interna, -, -
20150503, Piura , Piura, Sanchez, 27.0, -67
20150503, Piura , Piura, Pte. Nacara, 36.0, -52
20150503, La Libertad , Jequetepeque, Yonan, -, -
20150503, Lambayeque , Chan. Lamb., Racarumi, 43.12, -21
20150503, Lima , Cha. Huaral, S. Domingo, 7.73, -47
20150503, Lima , Chillon, Obrajillo, 6.87, 66
20150503, Lima , Rimac, Chosica, 33.81, 2
20150503, Lima , Mala, La Capilla, -, -
20150503, Lima , Canete, Socsi, -, -
20150503, Ica , Ica, Los Molinos, -, -
20150503, Arequipa , Ocona, Pte. Ocona, 80.72, -14
20150503, Arequipa , Camana, Huatiapa, 88.16, 28
20150506, Tumbes , Tumbes, El Tigre, 159.0, -1
20150506, Piura , Chira-Piura, El Ciruelo, 121.6, -19
20150506, Piura , Calvas-Maca, Pte. Interna, 33.0, -39
20150506, Piura , Piura, Sanchez, 31.0, -68
20150506, Piura , Piura, Pte. Nacara, 38.0, -30
20150506, La Libertad , Jequetepeque, Yonan, -, -
20150506, Lambayeque , Chan. Lamb., Racarumi, 45.8, -6
20150506, Lima , Cha. Huaral, S. Domingo, 10.3, -20
20150506, Lima , Chillon, Obrajillo, 6.1, 55
20150506, Lima , Rimac, Chosica, 33.4, 6
20150506, Lima , Mala, La Capilla, 8.7, -10
20150506, Lima , Canete, Socsi, -, -
20150506, Ica , Ica, Los Molinos, -, -
20150506, Arequipa , Ocona, Pte. Ocona, 75.4, -13
20150506, Arequipa , Camana, Huatiapa, 60.7, -8
20150506, Tumbes , Tumbes, El Tigre, 159.0, -1
20150506, Piura , Chira-Piura, El Ciruelo, 121.6, -19
20150506, Piura , Calvas-Maca, Pte. Interna, 33.0, -39
20150506, Piura , Piura, Sanchez, 31.0, -68
20150506, Piura , Piura, Pte. Nacara, 38.0, -30
20150506, La Libertad , Jequetepeque, Yonan, -, -
20150506, Lambayeque , Chan. Lamb., Racarumi, 45.8, -6
20150506, Lima , Cha. Huaral, S. Domingo, 10.3, -20
20150506, Lima , Chillon, Obrajillo, 6.1, 55
20150506, Lima , Rimac, Chosica, 33.4, 6
20150506, Lima , Mala, La Capilla, 8.7, -10
20150506, Lima , Canete, Socsi, -, -
20150506, Ica , Ica, Los Molinos, -, -
20150506, Arequipa , Ocona, Pte. Ocona, 75.4, -13
20150506, Arequipa , Camana, Huatiapa, 60.7, -8
20150507, Tumbes , Tumbes, El Tigre, 164.0, 4
20150507, Piura , Chira-Piura, El Ciruelo, 121.6, -19
20150507, Piura , Calvas-Maca, Pte. Interna, 33.0, -39
20150507, Piura , Piura, Sanchez, 31.0, -68
20150507, Piura , Piura, Pte. Nacara, 38.0, -30
20150507, La Libertad , Jequetepeque, Yonan, -, -
20150507, Lambayeque , Chan. Lamb., Racarumi, 45.8, -6
20150507, Lima , Cha. Huaral, S. Domingo, 6.36, -50
20150507, Lima , Chillon, Obrajillo, 5.3, 36
20150507, Lima , Rimac, Chosica, 31.2, -1
20150507, Lima , Mala, La Capilla, 8.7, -10
20150507, Lima , Canete, Socsi, -, -
20150507, Ica , Ica, Los Molinos, -, -
20150507, Arequipa , Ocona, Pte. Ocona, 72.0, -12
20150507, Arequipa , Camana, Huatiapa, 85.5, 30
20150508, Tumbes , Tumbes, El Tigre, 140.9, -5
20150508, Piura , Chira-Piura, El Ciruelo, 116.5, -22
20150508, Piura , Calvas-Maca, Pte. Interna, 29.0, -47
20150508, Piura , Piura, Sanchez, 27.0, -75
20150508, Piura , Piura, Pte. Nacara, 32.0, -29
20150508, La Libertad , Jequetepeque, Yonan, -, -
20150508, Lambayeque , Chan. Lamb., Racarumi, 36.8, -22
20150508, Lima , Cha. Huaral, S. Domingo, 9.3, -25
20150508, Lima , Chillon, Obrajillo, 5.3, 37
20150508, Lima , Rimac, Chosica, 27.1, -15
20150508, Lima , Mala, La Capilla, 8.4, -1
20150508, Lima , Canete, Socsi, -, -
20150508, Ica , Ica, Los Molinos, -, -
20150508, Arequipa , Ocona, Pte. Ocona, 54.7, -33
20150508, Arequipa , Camana, Huatiapa, 60.7, -5
20150509, Tumbes , Tumbes, El Tigre, 140.9, -5
20150509, Piura , Chira-Piura, El Ciruelo, 116.5, -22
20150509, Piura , Calvas-Maca, Pte. Interna, 29.0, -47
20150509, Piura , Piura, Sanchez, 27.0, -75
20150509, Piura , Piura, Pte. Nacara, 32.0, -29
20150509, La Libertad , Jequetepeque, Yonan, -, -
20150509, Lambayeque , Chan. Lamb., Racarumi, 36.8, -22
20150509, Lima , Cha. Huaral, S. Domingo, 9.3, -25
20150509, Lima , Chillon, Obrajillo, 5.6, 47
20150509, Lima , Rimac, Chosica, 30.0, -2
20150509, Lima , Mala, La Capilla, 8.4, -1
20150509, Lima , Canete, Socsi, -, -
20150509, Ica , Ica, Los Molinos, -, -
20150509, Arequipa , Ocona, Pte. Ocona, 54.7, -33
20150509, Arequipa , Camana, Huatiapa, 54.39, -14
20150510, Tumbes , Tumbes, El Tigre, 140.9, -5
20150510, Piura , Chira-Piura, El Ciruelo, 116.5, -22
20150510, Piura , Calvas-Maca, Pte. Interna, 29.0, -47
20150510, Piura , Piura, Sanchez, 27.0, -75
20150510, Piura , Piura, Pte. Nacara, 32.0, -29
20150510, La Libertad , Jequetepeque, Yonan, -, -
20150510, Lambayeque , Chan. Lamb., Racarumi, 36.8, -22
20150510, Lima , Cha. Huaral, S. Domingo, 9.3, -25
20150510, Lima , Chillon, Obrajillo, 5.0, 31
20150510, Lima , Rimac, Chosica, 28.1, -7
20150510, Lima , Mala, La Capilla, 8.4, -1
20150510, Lima , Canete, Socsi, -, -
20150510, Ica , Ica, Los Molinos, -, -
20150510, Arequipa , Ocona, Pte. Ocona, 54.7, -33
20150510, Arequipa , Camana, Huatiapa, 54.39, -14
20150511, Tumbes , Tumbes, El Tigre, 122.3, -21
20150511, Piura , Chira-Piura, El Ciruelo, 131.9, -5
20150511, Piura , Calvas-Maca, Pte. Interna, 27.5, -55
20150511, Piura , Piura, Sanchez, 27.0, -57
20150511, Piura , Piura, Pte. Nacara, 30., -21
20150511, La Libertad , Jequetepeque, Yonan, -, -
20150511, Lambayeque , Chan. Lamb., Racarumi, 35.6, -20
20150511, Lima , Cha. Huaral, S. Domingo, 8.0, -31
20150511, Lima , Chillon, Obrajillo, 5.4, 44
20150511, Lima , Rimac, Chosica, 27.2, -9
20150511, Lima , Mala, La Capilla, 8.0, 2
20150511, Lima , Canete, Socsi, -, -
20150511, Ica , Ica, Los Molinos, -, -
20150511, Arequipa , Ocona, Pte. Ocona, 51.9, -35
20150511, Arequipa , Camana, Huatiapa, 52.1, -15
20150512, Tumbes , Tumbes, El Tigre, 116.7, -10
20150512, Piura , Chira-Piura, El Ciruelo, 162.9, 17
20150512, Piura , Calvas-Maca, Pte. Interna, 49.0, -10
20150512, Piura , Piura, Sanchez, 18.2, -71
20150512, Piura , Piura, Pte. Nacara, 29.0, -22
20150512, La Libertad , Jequetepeque, Yonan, -, -
20150512, Lambayeque , Chan. Lamb., Racarumi, 36.2, -15
20150512, Lima , Cha. Huaral, S. Domingo, 7.6, -33
20150512, Lima , Chillon, Obrajillo, 5.1, 39
20150512, Lima , Rimac, Chosica, 28.7, -1
20150512, Lima , Mala, La Capilla, 7.7, 2
20150512, Lima , Canete, Socsi, -, -
20150512, Ica , Ica, Los Molinos, -, -
20150512, Arequipa , Ocona, Pte. Ocona, 50.7, -33
20150512, Arequipa , Camana, Huatiapa, 52.1, -15
20150513, Tumbes , Tumbes, El Tigre, 111.9, -16
20150513, Piura , Chira-Piura, El Ciruelo, 157.2, 17
20150513, Piura , Calvas-Maca, Pte. Interna, 64.0, 24
20150513, Piura , Piura, Sanchez, 23.0, -61
20150513, Piura , Piura, Pte. Nacara, 27.0, -27
20150513, La Libertad , Jequetepeque, Yonan, -, -
20150513, Lambayeque , Chan. Lamb., Racarumi, 31.9, -27
20150513, Lima , Cha. Huaral, S. Domingo, 7.4, -33
20150513, Lima , Chillon, Obrajillo, 4.1, 14
20150513, Lima , Rimac, Chosica, 30.0, 3
20150513, Lima , Mala, La Capilla, 7.6, 8
20150513, Lima , Canete, Socsi, -, -
20150513, Ica , Ica, Los Molinos, -, -
20150513, Arequipa , Ocona, Pte. Ocona, 50.1, -40
20150513, Arequipa , Camana, Huatiapa, 52.1, -14
20150514, Tumbes , Tumbes, El Tigre, 111.9, -12
20150514, Piura , Chira-Piura, El Ciruelo, 178.6, 43
20150514, Piura , Calvas-Maca, Pte. Interna, 65.0, 33
20150514, Piura , Piura, Sanchez, 27.0, -51
20150514, Piura , Piura, Pte. Nacara, 18.0, -53
20150514, La Libertad , Jequetepeque, Yonan, -, -
20150514, Lambayeque , Chan. Lamb., Racarumi, 43.5, 4
20150514, Lima , Cha. Huaral, S. Domingo, 7.8, -28
20150514, Lima , Chillon, Obrajillo, 4.9, 42
20150514, Lima , Rimac, Chosica, 35.1, 23
20150514, Lima , Mala, La Capilla, 7.4, 10
